GeneID	chr_target	start_target	end_target	chr_query	start_query	end_query
ENSG00000145700	chr5	75048275	75256911	NC_071387_1	155870333	175991499
ENSG00000113161	chr5	75316329	75384001	NC_071387_1	155821267	175836349
ENSG00000113163	chr5	75336345	75532138	NC_071387_1	155715213	175809937
ENSG00000122008	chr5	75491756	75621144	NC_071387_1	155648316	175689199
ENSG00000189045	chr5	75591182	75701773	NC_071387_1	155594683	175615703
ENSG00000152359	chr5	75654124	75737448	NC_071387_1	155558072	175590758
ENSG00000122012	chr5	76063383	76373939	NC_071387_1	155185973	175319380
ENSG00000145703	chr5	76383285	76728132	NC_071387_1	154873412	175135445
ENSG00000164220	chr5	76595482	76643413	NC_071387_1	154937941	174942903
ENSG00000181104	chr5	76696126	76755770	NC_071387_1	154848472	174863916
ENSG00000164251	chr5	76798933	76855315	NC_071387_1	154770910	174772037
ENSG00000171643	chr5	76830001	76941650	NC_071387_1	154744335	174746816
ENSG00000145708	chr5	76933045	77001158	NC_071387_1	154706926	174716574
ENSG00000164252	chr5	77009251	77085234	NC_071387_1	154643993	174673636
ENSG00000132846	chr5	77052072	77107285	NC_071387_1	154627212	174627895
ENSG00000113231	chr5	77190449	77448256	NC_071387_1	154319402	174516880
ENSG00000164253	chr5	77405970	77640611	NC_071387_1	154260240	174313808
ENSG00000171540	chr5	77608712	77658713	NC_071387_1	154123552	174131468
ENSG00000171530	chr5	77671166	77888780	NC_071387_1	154004780	174080994
ENSG00000132842	chr5	77982326	78314698	NC_071387_1	153578883	173821256
ENSG00000085365	chr5	78340611	78500739	NC_071387_1	153431629	173522584
ENSG00000145685	chr5	78465215	78790021	NC_071387_1	153397841	173418481
ENSG00000113273	chr5	78757209	79006087	NC_071387_1	153040370	173172752
ENSG00000132837	chr5	78977564	79256038	NC_071387_1	152960284	173020977
ENSG00000132840	chr5	79049767	79110069	NC_071387_1	152949723	172955592
ENSG00000145692	chr5	79091809	79152288	NC_071387_1	152918583	172929914
ENSG00000152409	chr5	79216131	79347211	NC_071387_1	152737682	172819238
ENSG00000152413	chr5	79352636	79534134	NC_071387_1	152642113	172707263
ENSG00000164329	chr5	79592120	79708246	NC_071387_1	152492027	172537062
ENSG00000164309	chr5	79669836	79820240	NC_071387_1	152396140	172487991
ENSG00000177034	chr5	79956716	80011262	NC_071387_1	152248943	172256006
ENSG00000113296	chr5	79971311	80103287	NC_071387_1	152158421	172183894
ENSG00000164300	chr5	80091651	80276048	NC_071387_1	152078077	172120097
ENSG00000164299	chr5	80299625	80341842	NC_071387_1	152005397	172006487
ENSG00000039319	chr5	80388013	80503379	NC_071387_1	151910193	171942036
ENSG00000152380	chr5	80467969	80562563	NC_071387_1	151877789	171895457
ENSG00000189127	chr5	80536755	80590280	NC_071387_1	151869659	171871188
ENSG00000228716	chr5	80606226	80674983	NC_071387_1	151804647	171825301
ENSG00000113318	chr5	80634652	80896815	NC_071387_1	151672911	171804397
ENSG00000113319	chr5	80940363	81250162	NC_071387_1	151445591	171630736
ENSG00000131730	chr5	81213320	81286398	NC_071387_1	151423362	171434938
ENSG00000131732	chr5	81281587	81333297	NC_071387_1	151398618	171405630
ENSG00000172497	chr5	81309996	81414179	NC_071387_1	151350231	171393949
ENSG00000145687	chr5	81393021	81771797	NC_071387_1	151072332	171320481
ENSG00000152348	chr5	81952023	82296857	NC_071387_1	150673299	170884820
ENSG00000186468	chr5	82253320	82298396	NC_071387_1	150657795	170659043
ENSG00000174695	chr5	83032846	83097863	NC_071387_1	150083709	170091920
ENSG00000152422	chr5	83057498	83373787	NC_071387_1	149937654	170052456
ENSG00000038427	chr5	83451618	83602303	NC_071387_1	149683492	169776230
ENSG00000145681	chr5	83617805	83740855	NC_071387_1	149610234	169633722
ENSG00000164176	chr5	83920554	84404880	NC_071387_1	149153981	169408286
ENSG00000127184	chr5	86597928	86640962	NC_071387_1	147678879	167680046
ENSG00000145715	chr5	87247883	87411931	NC_071387_1	147096882	167204918
ENSG00000134480	chr5	87298416	87432930	NC_071387_1	147068149	167078341
ENSG00000164180	chr5	88169633	88289476	NC_071387_1	146425348	166479191
ENSG00000081189	chr5	88697117	88924257	NC_071387_1	145899978	165984867
ENSG00000153140	chr5	90372257	90429766	NC_071387_1	144604621	164621539
ENSG00000176055	chr5	90438209	90494771	NC_071387_1	144546751	164556219
ENSG00000113356	chr5	90451748	90534557	NC_071387_1	144523473	164540483
ENSG00000176018	chr5	90495611	90549584	NC_071387_1	144500805	164507189
ENSG00000164199	chr5	90509344	91184437	NC_071387_1	143979702	164424815
ENSG00000113369	chr5	91348631	91403317	NC_071387_1	143806663	163818101
ENSG00000175745	chr5	93563222	93614611	NC_071387_1	141868480	161877244
ENSG00000113391	chr5	93597725	94131699	NC_071387_1	141468456	161841572
ENSG00000185261	chr5	94130851	94638604	NC_071387_1	141098896	161425471
ENSG00000133302	chr5	94598669	94759436	NC_071387_1	140980204	161037807
ENSG00000175471	chr5	94683741	95304575	NC_071387_1	140508397	160965698
ENSG00000153347	chr5	95371366	95470454	NC_071387_1	140393327	160443560
ENSG00000198677	chr5	95441755	95574977	NC_071387_1	140313701	160381626
ENSG00000164291	chr5	95535101	95625102	NC_071387_1	140266326	160304481
ENSG00000178015	chr5	95600087	95642142	NC_071387_1	140254955	160256241
ENSG00000175449	chr5	95626754	95704773	NC_071387_1	140232351	160234957
ENSG00000145757	chr5	95632181	95718711	NC_071387_1	140204722	160229980
ENSG00000164292	chr5	95693522	95844383	NC_071387_1	140118784	160168482
ENSG00000173221	chr5	95731319	95842726	NC_071387_1	140095205	160100156
ENSG00000118985	chr5	95865098	95981851	NC_071387_1	140008706	160036411
ENSG00000175426	chr5	96370333	96454143	NC_071387_1	139561675	159601993
ENSG00000153113	chr5	96505267	96799595	NC_071387_1	139262688	159320832
ENSG00000164307	chr5	96740810	96828100	NC_071387_1	139229826	159258075
ENSG00000113441	chr5	96915394	97057513	NC_071387_1	124125747	144175318
ENSG00000145721	chr5	97071867	97162753	NC_071387_1	124225618	144275240
ENSG00000058729	chr5	97140867	97203247	NC_071387_1	124286920	144305767
ENSG00000174136	chr5	98748650	98818643	NC_071387_1	125328044	145347668
ENSG00000153922	chr5	98833985	98949007	NC_071387_1	125395519	145463934
ENSG00000174132	chr5	100515374	100606741	NC_071387_1	126598453	146616113
ENSG00000113532	chr5	100786933	100923282	NC_071387_1	126795600	146877770
ENSG00000173930	chr5	102213986	102316284	NC_071387_1	127671591	147693780
ENSG00000205359	chr5	102351774	102519016	NC_071387_1	127754165	147828127
ENSG00000145730	chr5	102733981	103049730	NC_071387_1	128147155	148306686
ENSG00000145723	chr5	103066000	103140138	NC_071387_1	128326904	148346128
ENSG00000145725	chr5	103100149	103232799	NC_071387_1	128363282	148419219
ENSG00000181751	chr5	103238763	103298660	NC_071387_1	128482781	148483404
ENSG00000112874	chr5	103528855	103582790	NC_071387_1	128716499	148725216
ENSG00000184349	chr5	107356894	107690937	NC_071387_1	131776500	152044247
ENSG00000145743	chr5	107839035	108402098	NC_071387_1	132214303	152687047
ENSG00000151422	chr5	108727841	109216841	NC_071387_1	133018413	153259257
ENSG00000198961	chr5	109314713	109429974	NC_071387_1	133460995	153512320
ENSG00000112893	chr5	109669927	109889625	NC_071396_1	25347562	45361018
ENSG00000186952	chr5	110269233	110758956	NC_071387_1	134366115	154525896
ENSG00000164209	chr5	110718136	110785161	NC_071387_1	134541592	154560416
ENSG00000145777	chr5	111050062	111098026	NC_071387_1	134749800	154751735
ENSG00000134987	chr5	111071716	111150502	NC_071387_1	134784514	154822649
ENSG00000152495	chr5	111203653	111514886	NC_071387_1	134891183	155078352
ENSG00000164211	chr5	111476033	111532590	NC_071387_1	135095416	155097770
ENSG00000134986	chr5	111642621	112017464	NC_071387_1	135257504	155261952
ENSG00000129595	chr5	112122441	112439313	NC_071387_1	135575490	155812306
ENSG00000134982	chr5	112687498	112866239	NC_071387_1	136114335	156138230
ENSG00000153037	chr5	112841188	112918371	NC_071387_1	136153250	156158168
ENSG00000129625	chr5	112856385	112942289	NC_071387_1	136168843	156199394
ENSG00000172795	chr5	112956702	113042195	NC_071387_1	136251329	156270251
ENSG00000171444	chr5	113002099	113508823	NC_071387_1	136301204	156690431
ENSG00000047188	chr5	113493694	113615285	NC_071387_1	136703435	156746689
ENSG00000080709	chr5	114035926	114516500	NC_071387_1	137320970	157462858
ENSG00000152503	chr5	115104762	115200546	NC_071387_1	137825430	157866521
ENSG00000164219	chr5	115184012	115282877	NC_071387_1	137900241	157930609
ENSG00000164221	chr5	115247190	115316693	NC_071387_1	137958518	157986159
ENSG00000145780	chr5	115500908	115564775	NC_071387_1	138181237	158182547
ENSG00000145780	chr5	115500908	115564775	NC_071395_1	29597344	49599335
ENSG00000243414	chr5	115558496	115622479	NC_071387_1	138254281	158254985
ENSG00000134970	chr5	115593210	115652992	NC_071387_1	138298568	158308967
ENSG00000129596	chr5	115784733	115836659	NC_071387_1	138438302	158449805
ENSG00000145782	chr5	115808200	115861837	NC_071399_1	38241830	58242252
ENSG00000177879	chr5	115821592	115934081	NC_071387_1	138476971	158540450
ENSG00000172901	chr5	115942454	116047619	NC_071387_1	138609014	158663383
ENSG00000268223	chr5	116012324	116080118	NC_071387_1	112670252	132678683
ENSG00000145781	chr5	116065016	116432762	NC_071387_1	112697427	132850484
ENSG00000092421	chr5	116423555	116594823	NC_071387_1	112961932	133019415
ENSG00000169570	chr5	118816074	119008547	NC_071387_1	78055480	98157421
ENSG00000172869	chr5	119017772	119269138	NC_071387_1	115138037	135284432
ENSG00000145779	chr5	119248692	119419688	NC_071387_1	115379512	135413411
ENSG00000133835	chr5	119432465	119657199	NC_071387_1	115439326	135521510
ENSG00000164334	chr5	119609559	119655822	NC_071387_1	115576868	135580880
ENSG00000184838	chr5	120444300	120707332	NC_071387_1	116256978	136424680
ENSG00000181867	chr5	121831882	121872833	NC_071387_1	117240836	137241564
ENSG00000151304	chr5	121941975	122095570	NC_071387_1	117376424	137392954
ENSG00000113083	chr5	122043195	122098413	NC_071387_1	117432847	137440950
ENSG00000164185	chr5	122109546	122173569	NC_071387_1	117517360	137518439
ENSG00000064692	chr5	122291354	122484219	NC_071387_1	117713047	137778246
ENSG00000205302	chr5	122755079	122854543	NC_071387_1	118057788	138091254
ENSG00000064652	chr5	122823439	123049354	NC_071387_1	118108863	138238799
ENSG00000168938	chr5	123003250	123056725	NC_071387_1	118252841	138265481
ENSG00000061455	chr5	123069241	123214266	NC_071387_1	118307810	138405334
ENSG00000168944	chr5	123324890	123443592	NC_071387_1	118521598	138594894
ENSG00000151292	chr5	123492099	123637045	NC_071387_1	118729590	138781178
ENSG00000168916	chr5	124616913	124768807	NC_071387_1	119603932	139704006
ENSG00000155324	chr5	126340132	126516494	NC_071387_1	120960812	141019641
ENSG00000164904	chr5	126511200	126615362	NC_071387_1	121059766	141098000
ENSG00000164902	chr5	126580925	126647252	NC_071387_1	121102883	141115314
ENSG00000196900	chr5	126611705	126656284	NC_071387_1	121119091	141123550
ENSG00000113368	chr5	126756623	126857020	NC_071387_1	121192366	141238572
ENSG00000173926	chr5	126847714	127050558	NC_071387_1	121264719	141301151
ENSG00000164241	chr5	127025235	127093506	NC_071387_1	121424121	141434209
ENSG00000145794	chr5	127270796	127485737	NC_071387_1	121648985	141767544
ENSG00000164244	chr5	127497640	127575085	NC_071387_1	121824953	141843130
ENSG00000205279	chr5	127629044	127678630	NC_071387_1	121945872	141946119
ENSG00000230561	chr5	127683391	127961507	NC_071387_1	122020616	142051314
ENSG00000064651	chr5	128063766	128209677	NC_071387_1	122344075	142432657
ENSG00000138829	chr5	128237909	128679185	NC_071387_1	122502298	142752806
ENSG00000113396	chr5	128518013	129053642	NC_071387_1	123079114	143145510
ENSG00000066583	chr5	129074749	129134028	NC_071387_1	123175517	143192854
ENSG00000145808	chr5	129440281	129758683	NC_071396_1	30323183	50475454
ENSG00000186367	chr5	129728094	129786732	NC_071396_1	30304738	50315799
ENSG00000198108	chr5	129884465	130206634	NC_071396_1	33126774	53369589
ENSG00000169567	chr5	131135383	131244468	NC_071396_1	33918134	53921891
ENSG00000186687	chr5	131150944	131225428	NC_071396_1	33934795	53946095
ENSG00000158985	chr5	131225493	131418447	NC_071396_1	34045700	54078754
ENSG00000158987	chr5	131403921	131655231	NC_071396_1	34099361	54269345
ENSG00000217128	chr5	131621714	131817063	NC_071396_1	34279534	54400879
ENSG00000239642	chr5	131786990	131965698	NC_071396_1	34424464	54484602
ENSG00000164398	chr5	131929973	132032243	NC_071396_1	34492021	54532416
ENSG00000164399	chr5	132040655	132083204		0	0
ENSG00000164400	chr5	132053789	132096170	NC_071396_1	34621436	54623407
ENSG00000072682	chr5	132170147	132315315	NC_071396_1	34705858	54728377
ENSG00000131435	chr5	132237696	132293454	NC_071396_1	34896225	54910422
ENSG00000197208	chr5	132274394	132364190	NC_071396_1	34926340	54961800
ENSG00000197375	chr5	132349710	132415613	NC_071396_1	34978791	55000446
ENSG00000283782	chr5	132390832	132666079	NC_071396_1	35153280	55213349
ENSG00000125347	chr5	132420440	132528719	NC_071396_1	35080782	55085584
ENSG00000113525	chr5	132521445	132576838	NC_071396_1	35130920	55132420
ENSG00000113522	chr5	132536019	132666349	NC_071396_1	35141464	55213349
ENSG00000169194	chr5	132636263	132681110		0	0
ENSG00000113520	chr5	132653986	132702678	NC_071396_1	35242696	55249589
ENSG00000131437	chr5	132672628	132757638	NC_071396_1	35258866	55294124
ENSG00000164402	chr5	132730819	132827241	NC_071396_1	35301828	55315588
ENSG00000198944	chr5	132793302	132836786	NC_071396_1	35354323	55356038
ENSG00000164403	chr5	132802141	132850659	NC_071396_1	35362977	55366262
ENSG00000164404	chr5	132841181	132886884	NC_071396_1	35387347	55390044
ENSG00000164405	chr5	132846630	132888847	NC_071396_1	35392208	55393085
ENSG00000164406	chr5	132853444	132895046	NC_071396_1	35398706	55399389
ENSG00000072364	chr5	132855395	132983634	NC_071396_1	35405849	55429046
ENSG00000155329	chr5	132976985	133046604	NC_071396_1	35516096	55525124
ENSG00000170606	chr5	133032013	133126449	NC_071396_1	35548700	55586287
ENSG00000053108	chr5	133176455	133632541	NC_071396_1	35654718	55977210
ENSG00000113583	chr5	133935510	133988674	NC_071396_1	36279647	56281996
ENSG00000213585	chr5	133951871	134024975	NC_071396_1	36297451	56310088
ENSG00000081059	chr5	134094681	134171865	NC_071396_1	36392654	56422946
ENSG00000113558	chr5	134128935	134196964	NC_071396_1	36431743	56444445
ENSG00000113575	chr5	134174332	134246073	NC_071396_1	36467660	56487596
ENSG00000006837	chr5	134266350	134391047	NC_071396_1	36520603	56557837
ENSG00000119048	chr5	134351469	134412108	NC_071396_1	36562816	56575136
ENSG00000237190	chr5	134382065	134431881	NC_071396_1	36589328	56590927
ENSG00000043143	chr5	134504312	134603230	NC_071396_1	36694466	56729547
ENSG00000152700	chr5	134581149	134669271	NC_071396_1	36748886	56758816
ENSG00000113615	chr5	134628785	134747909	NC_071396_1	36792094	56840464
ENSG00000164615	chr5	134718495	134772157	NC_071396_1	36854340	56862492
ENSG00000145833	chr5	134738771	134875133	NC_071396_1	36867213	56915345
ENSG00000181904	chr5	134825680	134879735	NC_071396_1	36927698	56929845
ENSG00000113621	chr5	134854371	134921635	NC_071396_1	36954990	56960832
ENSG00000132570	chr5	134885120	135027959	NC_071396_1	36965415	57021357
ENSG00000152705	chr5	134947907	135031696	NC_071396_1	37026451	57045110
ENSG00000069011	chr5	135007734	135054813	NC_071396_1	37061740	57066901
ENSG00000113648	chr5	135313900	135419914	NC_071396_1	37341976	57383258
ENSG00000255833	chr5	135424226	135472351	NC_071396_1	37448479	57448961
ENSG00000181965	chr5	135514282	135555964	NC_071396_1	37527655	57528383
ENSG00000145824	chr5	135550679	135599279	NC_071396_1	37563890	57568060
ENSG00000145832	chr5	135559202	135909770	NC_071396_1	37706228	57739766
ENSG00000145839	chr5	135872246	135915841		0	0
ENSG00000145826	chr5	135902279	135974983	NC_071396_1	37806399	57815084
ENSG00000120708	chr5	136008988	136083818	NC_071396_1	37875367	57905675
ENSG00000113658	chr5	136112845	136208747	NC_071396_1	37985538	58009386
ENSG00000271824	chr5	136171468	136213162	NC_071396_1	38024413	58024724
ENSG00000069018	chr5	136192745	136385545	NC_071396_1	38042149	58156169
ENSG00000152377	chr5	136955298	137618379	NC_071396_1	38587288	58843226
ENSG00000146021	chr5	137597500	137756089	NC_071396_1	39169316	59266747
ENSG00000177733	chr5	137725651	137774363	NC_071396_1	39315954	59316871
ENSG00000120729	chr5	137847858	137907851	NC_071396_1	39412649	59425813
ENSG00000078795	chr5	137867968	137962747	NC_071396_1	39427832	59448931
ENSG00000031003	chr5	137917960	138071961	NC_071396_1	39452444	59505696
ENSG00000061492	chr5	138063990	138112365	NC_071396_1	39553006	59557409
ENSG00000112981	chr5	138095175	138159443	NC_071396_1	39589480	59597816
ENSG00000112983	chr5	138119770	138198953	NC_071396_1	39599123	59628480
ENSG00000112984	chr5	138158719	138207723	NC_071396_1	39629529	59637157
ENSG00000094880	chr5	138167650	138233343	NC_071396_1	39638658	59654339
ENSG00000146013	chr5	138232380	138294621	NC_071396_1	39683150	59694928
ENSG00000158402	chr5	138265269	138358355	NC_071396_1	39709524	59727613
ENSG00000120709	chr5	138311935	138369729	NC_071396_1	39736386	59740375
ENSG00000120733	chr5	138332685	138457028	NC_071396_1	39745389	59797872
ENSG00000132563	chr5	138419057	138466969	NC_071396_1	39801279	59806367
ENSG00000120738	chr5	138445479	138489303	NC_071396_1	39821500	59823846
ENSG00000120705	chr5	138486095	138563236	NC_071396_1	39852654	59878704
ENSG00000113013	chr5	138533756	138595675	NC_071396_1	39891941	59906626
ENSG00000044115	chr5	138590967	138955034	NC_071396_1	40157353	60200428
ENSG00000146006	chr5	138848921	138895368	NC_071396_1	40140439	60141989
ENSG00000120725	chr5	138926724	139313557	NC_071396_1	40213169	60364622
ENSG00000280987	chr5	139253752	139351671	NC_071396_1	40507740	60526476
ENSG00000015479	chr5	139273674	139351677	NC_071396_1	40507740	60526476
ENSG00000120727	chr5	139321587	139389720	NC_071396_1	40548595	60553035
ENSG00000170482	chr5	139347196	139404553	NC_071396_1	40556392	60565196
ENSG00000170476	chr5	139367467	139410081	NC_071396_1	40567843	60569639
ENSG00000228672	chr5	139370592	139415104	NC_071396_1	40571775	60574846
ENSG00000170469	chr5	139376563	139424089	NC_071396_1	40579999	60582040
ENSG00000170464	chr5	139388588	139464491	NC_071396_1	40590282	60609438
ENSG00000283288	chr5	139451004	139493700	NC_071396_1	40631450	60631848
ENSG00000184584	chr5	139455533	139502935	NC_071396_1	40634900	60638610
ENSG00000131508	chr5	139506431	139648434	NC_071390_1	86310602	106336038
ENSG00000131508	chr5	139506431	139648434	NC_071396_1	40709924	60721890
ENSG00000171604	chr5	139627299	139703882	NC_071396_1	40772143	60774591
ENSG00000146005	chr5	139775808	139864466	NC_071396_1	40870579	60897737
ENSG00000158458	chr5	139826779	140063299	NC_071396_1	40903467	61078812
ENSG00000185129	chr5	140087777	140145619	NC_071396_1	41154362	61155327
ENSG00000182700	chr5	140105937	140149392	NC_071396_1	41168605	61168767
ENSG00000120306	chr5	140155156	140302052	NC_071396_1	41231845	61273034
ENSG00000113068	chr5	140225035	140323113	NC_071396_1	41275331	61326604
ENSG00000113070	chr5	140312843	140366603	NC_071396_1	41356300	61365527
ENSG00000113073	chr5	140340194	140395141	NC_071396_1	41374961	61386103
ENSG00000131503	chr5	140381814	140559856	NC_071396_1	41415420	61517864
ENSG00000213523	chr5	140517340	140577677	NC_071396_1	41527414	61533246
ENSG00000243056	chr5	140527662	140569576	NC_071396_1	41524624	61526107
ENSG00000113108	chr5	140538268	140584781	NC_071396_1	41534339	61539910
ENSG00000176087	chr5	140544446	140589100	NC_071396_1	41542767	61543741
ENSG00000170458	chr5	140611728	140653701	NC_071396_1	41572848	61573975
ENSG00000131495	chr5	140618740	140667771	NC_071396_1	41585946	61587674
ENSG00000113119	chr5	140619435	140665408	NC_071396_1	41580387	61585485
ENSG00000113141	chr5	140627058	140682480	NC_071396_1	41588556	61600087
ENSG00000120314	chr5	140644868	140694124	NC_071396_1	41602780	61606345
ENSG00000256453	chr5	140650794	140693576	NC_071396_1	41607026	61609187
ENSG00000170445	chr5	140653035	140711537	NC_071396_1	41609912	61622978
ENSG00000112855	chr5	140671430	140719305	NC_071396_1	41623309	61629309
ENSG00000146007	chr5	140678680	140726686	NC_071396_1	41631281	61636074
ENSG00000204970	chr5	140766136	141032347	NC_071396_1	41680771	61865901
ENSG00000204969	chr5	140774852	141032347	NC_071396_1	41689953	61865901
ENSG00000255408	chr5	140781028	141032347	NC_071396_1	41696321	61865901
ENSG00000204967	chr5	140786929	141032347	NC_071396_1	41718201	61866208
ENSG00000204965	chr5	140801604	141032347	NC_071396_1	41702754	61866208
ENSG00000081842	chr5	140807958	141032347	NC_071396_1	41711613	61865901
ENSG00000204963	chr5	140814248	141032347	NC_071396_1	41718171	61865901
ENSG00000204962	chr5	140821187	141032347	NC_071396_1	41711631	61865901
ENSG00000204961	chr5	140827772	141032347	NC_071396_1	41718171	61865901
ENSG00000250120	chr5	140835883	141032347	NC_071396_1	41731061	61865901
ENSG00000251664	chr5	140855302	141032347	NC_071396_1	41723682	61865901
ENSG00000239389	chr5	140862124	141032347	NC_071396_1	41759773	61866208
ENSG00000243232	chr5	140946470	141032347	NC_071396_1	41822393	61836353
ENSG00000171815	chr5	141031374	141079346	NC_071396_1	41907560	61910016
ENSG00000112852	chr5	141074606	141118703	NC_071396_1	41931283	61933679
ENSG00000113205	chr5	141080473	141123827	NC_071396_1	41937099	62027695
ENSG00000081818	chr5	141101818	141145623	NC_071396_1	41946891	61949278
ENSG00000113209	chr5	141115206	141158615	NC_071396_1	41954081	61956468
ENSG00000113211	chr5	141130057	141173287	NC_071396_1	41954078	61963683
ENSG00000113212	chr5	141152644	141196383	NC_071396_1	41979439	62009712
ENSG00000120322	chr5	141157790	141200539	NC_071396_1	41984838	62015114
ENSG00000272674	chr5	141162387	141206226	NC_071396_1	41992485	62022692
ENSG00000177839	chr5	141167127	141211541	NC_071396_1	42025308	62027698
ENSG00000120324	chr5	141172353	141215647	NC_071396_1	42025308	62027704
ENSG00000120328	chr5	141188697	141232571	NC_071396_1	42032459	62034840
ENSG00000187372	chr5	141193919	141238979	NC_071396_1	41984838	62015117
ENSG00000120327	chr5	141203343	141247759	NC_071396_1	42038174	62040570
ENSG00000113248	chr5	141225395	141269365	NC_071396_1	42058338	62060689
ENSG00000178913	chr5	141240225	141340784	NC_071396_1	42091554	62092624
ENSG00000204956	chr5	141310514	141532975	NC_071396_1	42102728	62243362
ENSG00000081853	chr5	141318760	141532975	NC_071396_1	42113512	62243362
ENSG00000254245	chr5	141323829	141532975	NC_071396_1	42118641	62243362
ENSG00000254221	chr5	141330099	141532975	NC_071396_1	42123591	62243362
ENSG00000262576	chr5	141335021	141532975	NC_071396_1	42127892	62243362
ENSG00000253910	chr5	141339994	141532975	NC_071396_1	42132700	62135135
ENSG00000253485	chr5	141344162	141532975	NC_071396_1	42136953	62243362
ENSG00000262209	chr5	141350242	141532975	NC_071396_1	42142189	62243362
ENSG00000253731	chr5	141353891	141532975	NC_071396_1	42127985	62243362
ENSG00000253537	chr5	141362739	141532975	NC_071396_1	42173424	62243362
ENSG00000253953	chr5	141367698	141532975	NC_071396_1	42150362	62243362
ENSG00000253767	chr5	141370157	141532975	NC_071396_1	42154733	62243362
ENSG00000276547	chr5	141377947	141532975	NC_071396_1	42159911	62243362
ENSG00000261934	chr5	141382778	141532975	NC_071396_1	42164572	62243362
ENSG00000253305	chr5	141388021	141532979	NC_071396_1	42168992	62243362
ENSG00000253846	chr5	141392987	141532975	NC_071396_1	42173424	62243362
ENSG00000254122	chr5	141397645	141532975	NC_071396_1	42177957	62243362
ENSG00000253873	chr5	141401047	141532975	NC_071396_1	42181262	62243362
ENSG00000253159	chr5	141410507	141532975	NC_071396_1	42190464	62243362
ENSG00000240184	chr5	141455947	141532977	NC_071396_1	42215413	62243362
ENSG00000242419	chr5	141464997	141532975	NC_071396_1	42222655	62243362
ENSG00000240764	chr5	141469081	141532975	NC_071396_1	42226726	62243362
ENSG00000131504	chr5	141495016	141639055	NC_071396_1	42248961	62331099
ENSG00000171720	chr5	141600876	141656849	NC_071396_1	42335023	62349208
ENSG00000164620	chr5	141616950	141661064	NC_071396_1	42350641	62352694
ENSG00000197948	chr5	141619302	141671418	NC_071396_1	42353924	62362652
ENSG00000120318	chr5	141633401	141702230	NC_071396_1	42365686	62386451
ENSG00000156453	chr5	141833090	141899246	NC_071396_1	42550044	62563929
ENSG00000081791	chr5	141903855	141962047	NC_071396_1	42601868	62614045
ENSG00000113555	chr5	141923581	141989741	NC_071396_1	42620424	62633619
ENSG00000013561	chr5	141938328	142010292	NC_071396_1	42648118	62658867
ENSG00000113552	chr5	141971749	142033041	NC_071396_1	42672475	62681040
ENSG00000131507	chr5	142088779	142174440	NC_071396_1	42739093	62767884
ENSG00000187678	chr5	142290427	142346455	NC_071396_1	42893029	62893998
ENSG00000113578	chr5	142572178	142718070	NC_071396_1	43130399	63149096
ENSG00000145819	chr5	142750377	143249011	NC_071396_1	43248298	63654189
ENSG00000113580	chr5	143257931	143455512	NC_071396_1	43708850	63812269
ENSG00000158497	chr5	143792161	143840716	NC_071388_1	129239826	149239864
ENSG00000145817	chr5	144138162	144190714	NC_071396_1	44442981	64447722
ENSG00000183775	chr5	144150873	144505686	NC_071396_1	44492998	64709781
ENSG00000186314	chr5	145451799	145855369	NC_071396_1	45743684	65785652
ENSG00000204928	chr5	145838521	145957126	NC_071396_1	45814860	65827113
ENSG00000156463	chr5	145916578	146101791	NC_071396_1	45875339	65976727
ENSG00000173261	chr5	146064313	146125577	NC_071396_1	45995863	65997422
ENSG00000133706	chr5	146090566	146202696	NC_071396_1	46026492	66076569
ENSG00000091009	chr5	146183605	146309223	NC_071396_1	46096148	66170931
ENSG00000091010	chr5	146318839	146361728	NC_071396_1	46220289	66221621
ENSG00000113649	chr5	146427311	146531961	NC_071396_1	46335750	66387869
ENSG00000173250	chr5	146493144	146536190	NC_071396_1	46391917	66393161
ENSG00000156475	chr5	146560742	147104784	NC_071392_1	127093195	147508902
ENSG00000169302	chr5	147214963	147407855	NC_071392_1	127618102	147721348
ENSG00000113657	chr5	147370808	147530068	NC_071392_1	127730522	147829210
ENSG00000176049	chr5	147565438	147802775	NC_071392_1	127917584	147969688
ENSG00000164266	chr5	147804572	147851671	NC_071392_1	128068149	148069240
ENSG00000164265	chr5	147850682	147902191	NC_071392_1	128093148	148093768
ENSG00000178776	chr5	147860726	147926538	NC_071392_1	128108161	148112052
ENSG00000133710	chr5	148005683	148157382	NC_071392_1	128231782	148293328
ENSG00000196800	chr5	148149733	148195398	NC_071392_1	128321308	148322428
ENSG00000178172	chr5	148182794	148235137	NC_071392_1	128360792	148362453
ENSG00000248109	chr5	148201650	148263580	NC_071392_1	128391673	148394544
ENSG00000214510	chr5	148248180	148306255		0	0
ENSG00000145879	chr5	148292419	148335922	NC_071392_1	128463812	148463946
ENSG00000204909	chr5	148301203	148359852		0	0
ENSG00000145868	chr5	148363935	148462836	NC_071392_1	128502908	148542221
ENSG00000164270	chr5	148431032	148697235	NC_071392_1	128551981	148628128
ENSG00000169252	chr5	148806611	148848623	NC_071392_1	128812465	148813721
ENSG00000169247	chr5	148903639	149083163	NC_071392_1	128951369	148995305
ENSG00000173210	chr5	149121483	149280542	NC_071392_1	129077734	149137897
ENSG00000157510	chr5	149251859	149363637	NC_071392_1	129176766	149207406
ENSG00000164284	chr5	149325430	149374583	NC_071392_1	129218503	149218868
ENSG00000145882	chr5	149338037	149389653	NC_071392_1	129227694	149233913
